"","obs_date","watershed","precip","streamflow","flag","yr","mo","da","wk"
"15395","1999-11-24","2",2.7,1.513,NA,1999,11,24,47
"15396","1999-11-25","2",1.9,1.401,NA,1999,11,25,47
"15397","1999-11-26","2",11,2.968,NA,1999,11,26,48
"15398","1999-11-27","2",21.5,18.951,NA,1999,11,27,48
"15399","1999-11-28","2",2.1,6.206,NA,1999,11,28,48
"15400","1999-11-29","2",0,3.65,NA,1999,11,29,48
"15401","1999-11-30","2",0,2.703,NA,1999,11,30,48
"15402","1999-12-01","2",0,2.18,NA,1999,12,1,48
"15403","1999-12-02","2",0,1.81,NA,1999,12,2,48
"15404","1999-12-03","2",2.2,1.675,NA,1999,12,3,49
"15405","1999-12-04","2",0.5,1.691,NA,1999,12,4,49
"15406","1999-12-05","2",0,1.676,NA,1999,12,5,49
"15407","1999-12-06","2",1.7,1.567,NA,1999,12,6,49
"15408","1999-12-07","2",3.5,1.678,NA,1999,12,7,49
"15409","1999-12-08","2",0,1.543,NA,1999,12,8,49
"15410","1999-12-09","2",0,1.382,NA,1999,12,9,49
"15411","1999-12-10","2",7.4,1.584,NA,1999,12,10,50
"15412","1999-12-11","2",4.6,2.422,NA,1999,12,11,50
"15413","1999-12-12","2",0.1,1.851,NA,1999,12,12,50
"15414","1999-12-13","2",0,1.579,NA,1999,12,13,50
"15415","1999-12-14","2",0,1.352,NA,1999,12,14,50
"15416","1999-12-15","2",4.3,1.257,NA,1999,12,15,50
"15417","1999-12-16","2",4.1,1.707,NA,1999,12,16,50
"15418","1999-12-17","2",0.5,1.729,NA,1999,12,17,51
"15419","1999-12-18","2",0,1.369,NA,1999,12,18,51
"15420","1999-12-19","2",0,1.099,NA,1999,12,19,51
"15421","1999-12-20","2",12.8,1.182,NA,1999,12,20,51
"15422","1999-12-21","2",9.4,5.877,NA,1999,12,21,51
"15423","1999-12-22","2",0,3.552,NA,1999,12,22,51
"15424","1999-12-23","2",1,2.186,NA,1999,12,23,51
"15425","1999-12-24","2",0,1.591,NA,1999,12,24,52
"15426","1999-12-25","2",0,1.038,NA,1999,12,25,52
"15427","1999-12-26","2",0.7,0.954,NA,1999,12,26,52
"15428","1999-12-27","2",0.7,0.889,NA,1999,12,27,52
"15429","1999-12-28","2",0,0.697,NA,1999,12,28,52
"15430","1999-12-29","2",1.3,0.638,NA,1999,12,29,52
"15431","1999-12-30","2",1.9,0.629,NA,1999,12,30,52
"15432","1999-12-31","2",0,0.562,NA,1999,12,31,53
"15433","2000-01-01","2",0,0.541,NA,2000,1,1,1
"15434","2000-01-02","2",1,0.576,NA,2000,1,2,1
"15435","2000-01-03","2",6.3,1.019,NA,2000,1,3,1
"15436","2000-01-04","2",26.7,4.204,NA,2000,1,4,1
"15437","2000-01-05","2",0.3,6.029,NA,2000,1,5,1
"15438","2000-01-06","2",0,2.698,NA,2000,1,6,1
"15439","2000-01-07","2",3.9,1.834,NA,2000,1,7,1
"15440","2000-01-08","2",0,1.443,NA,2000,1,8,2
"15441","2000-01-09","2",0,1.187,NA,2000,1,9,2
"15442","2000-01-10","2",12,1.276,NA,2000,1,10,2
"15443","2000-01-11","2",4.1,2.565,NA,2000,1,11,2
"15444","2000-01-12","2",1.6,1.958,NA,2000,1,12,2
"15445","2000-01-13","2",0,1.528,NA,2000,1,13,2
"15446","2000-01-14","2",0,1.125,NA,2000,1,14,2
"15447","2000-01-15","2",0,0.854,NA,2000,1,15,3
"15448","2000-01-16","2",9.6,0.675,NA,2000,1,16,3
"15449","2000-01-17","2",0.7,0.564,NA,2000,1,17,3
"15450","2000-01-18","2",0,0.503,NA,2000,1,18,3
"15451","2000-01-19","2",0,0.503,NA,2000,1,19,3
"15452","2000-01-20","2",0.9,0.457,NA,2000,1,20,3
"15453","2000-01-21","2",2.2,0.308,NA,2000,1,21,3
"15454","2000-01-22","2",0,0.203,NA,2000,1,22,4
"15455","2000-01-23","2",0,0.159,NA,2000,1,23,4
"15456","2000-01-24","2",0,0.104,NA,2000,1,24,4
"15457","2000-01-25","2",15.1,0.081,NA,2000,1,25,4
"15458","2000-01-26","2",6.6,0.084,NA,2000,1,26,4
"15459","2000-01-27","2",0,0.117,NA,2000,1,27,4
"15460","2000-01-28","2",0,0.125,NA,2000,1,28,4
"15461","2000-01-29","2",0,0.132,NA,2000,1,29,5
"15462","2000-01-30","2",0,0.139,NA,2000,1,30,5
"15463","2000-01-31","2",14.8,0.15,NA,2000,1,31,5
"15464","2000-02-01","2",0.9,0.186,NA,2000,2,1,5
"15465","2000-02-02","2",0.4,0.245,NA,2000,2,2,5
"15466","2000-02-03","2",0,0.344,NA,2000,2,3,5
"15467","2000-02-04","2",0,0.37,NA,2000,2,4,5
"15468","2000-02-05","2",0.3,0.372,NA,2000,2,5,6
"15469","2000-02-06","2",0.2,0.386,NA,2000,2,6,6
"15470","2000-02-07","2",1.8,0.366,NA,2000,2,7,6
"15471","2000-02-08","2",0,0.331,NA,2000,2,8,6
"15472","2000-02-09","2",1,0.331,NA,2000,2,9,6
"15473","2000-02-10","2",1.3,0.329,NA,2000,2,10,6
"15474","2000-02-11","2",13.1,0.329,NA,2000,2,11,6
"15475","2000-02-12","2",0,0.318,NA,2000,2,12,7
"15476","2000-02-13","2",1.4,0.317,NA,2000,2,13,7
"15477","2000-02-14","2",32.8,0.818,NA,2000,2,14,7
"15478","2000-02-15","2",1.7,0.731,NA,2000,2,15,7
"15479","2000-02-16","2",4.2,0.574,NA,2000,2,16,7
"15480","2000-02-17","2",0.4,0.494,NA,2000,2,17,7
"15481","2000-02-18","2",12.4,0.478,NA,2000,2,18,7
"15482","2000-02-19","2",5.6,0.479,NA,2000,2,19,8
"15483","2000-02-20","2",2.5,0.471,NA,2000,2,20,8
"15484","2000-02-21","2",0.5,0.442,NA,2000,2,21,8
"15485","2000-02-22","2",0,0.436,NA,2000,2,22,8
"15486","2000-02-23","2",0,0.502,NA,2000,2,23,8
"15487","2000-02-24","2",3.1,1.057,NA,2000,2,24,8
"15488","2000-02-25","2",14.3,4.392,NA,2000,2,25,8
"15489","2000-02-26","2",0.3,2.517,NA,2000,2,26,9
"15490","2000-02-27","2",2,2.425,NA,2000,2,27,9
"15491","2000-02-28","2",11.5,12.729,NA,2000,2,28,9
"15492","2000-02-29","2",0.3,5.53,NA,2000,2,29,9
"15493","2000-03-01","2",0.1,3.447,NA,2000,3,1,9
"15494","2000-03-02","2",1.6,2.983,NA,2000,3,2,9
"15495","2000-03-03","2",1.6,2.406,NA,2000,3,3,9
"15496","2000-03-04","2",0,2.005,NA,2000,3,4,10
"15497","2000-03-05","2",0.9,1.888,NA,2000,3,5,10
"15498","2000-03-06","2",0,1.713,NA,2000,3,6,10
"15499","2000-03-07","2",0,2.075,NA,2000,3,7,10
"15500","2000-03-08","2",0,3.899,NA,2000,3,8,10
"15501","2000-03-09","2",13.8,13.677,NA,2000,3,9,10
"15502","2000-03-10","2",0,16.714,NA,2000,3,10,10
"15503","2000-03-11","2",21.2,6.31,NA,2000,3,11,11
"15504","2000-03-12","2",11.8,4.792,NA,2000,3,12,11
"15505","2000-03-13","2",0,3.547,NA,2000,3,13,11
"15506","2000-03-14","2",0,2.873,NA,2000,3,14,11
"15507","2000-03-15","2",0,2.886,NA,2000,3,15,11
"15508","2000-03-16","2",10.2,4.361,NA,2000,3,16,11
"15509","2000-03-17","2",10.8,4.497,NA,2000,3,17,11
"15510","2000-03-18","2",0,3.088,NA,2000,3,18,12
"15511","2000-03-19","2",0,2.604,NA,2000,3,19,12
"15512","2000-03-20","2",0,2.425,NA,2000,3,20,12
"15513","2000-03-21","2",0,3.254,NA,2000,3,21,12
"15514","2000-03-22","2",0,5.928,NA,2000,3,22,12
"15515","2000-03-23","2",0,11.278,NA,2000,3,23,12
"15516","2000-03-24","2",0,14.15,NA,2000,3,24,12
"15517","2000-03-25","2",3,11.092,NA,2000,3,25,13
"15518","2000-03-26","2",0.9,15.57,NA,2000,3,26,13
"15519","2000-03-27","2",0.3,11.132,NA,2000,3,27,13
"15520","2000-03-28","2",29.7,36.228,NA,2000,3,28,13
"15521","2000-03-29","2",3.7,14.101,NA,2000,3,29,13
"15522","2000-03-30","2",2.6,7.993,NA,2000,3,30,13
"15523","2000-03-31","2",0,5.939,NA,2000,3,31,13
"15524","2000-04-01","2",0.3,5.097,NA,2000,4,1,14
"15525","2000-04-02","2",11.6,6.438,NA,2000,4,2,14
"15526","2000-04-03","2",15,13.458,NA,2000,4,3,14
"15527","2000-04-04","2",30.5,31.14,NA,2000,4,4,14
"15528","2000-04-05","2",0.7,12.258,NA,2000,4,5,14
"15529","2000-04-06","2",2.8,6.351,NA,2000,4,6,14
"15530","2000-04-07","2",2.1,4.974,NA,2000,4,7,14
"15531","2000-04-08","2",4.7,5.046,NA,2000,4,8,15
"15532","2000-04-09","2",66.3,55.34,NA,2000,4,9,15
"15533","2000-04-10","2",5.8,13.588,NA,2000,4,10,15
"15534","2000-04-11","2",6.3,7.87,NA,2000,4,11,15
"15535","2000-04-12","2",4.5,5.541,NA,2000,4,12,15
"15536","2000-04-13","2",0,5.13,NA,2000,4,13,15
"15537","2000-04-14","2",0,4.943,NA,2000,4,14,15
"15538","2000-04-15","2",0,4.102,NA,2000,4,15,16
"15539","2000-04-16","2",0,3.39,NA,2000,4,16,16
"15540","2000-04-17","2",0,2.669,NA,2000,4,17,16
"15541","2000-04-18","2",0.4,2.19,NA,2000,4,18,16
"15542","2000-04-19","2",0,1.968,NA,2000,4,19,16
"15543","2000-04-20","2",0,1.823,NA,2000,4,20,16
"15544","2000-04-21","2",21.2,2.942,NA,2000,4,21,16
"15545","2000-04-22","2",12.5,6.647,NA,2000,4,22,17
"15546","2000-04-23","2",22.7,16.019,NA,2000,4,23,17
"15547","2000-04-24","2",4.2,11.315,NA,2000,4,24,17
"15548","2000-04-25","2",0,6.826,NA,2000,4,25,17
"15549","2000-04-26","2",5.4,4.696,NA,2000,4,26,17
"15550","2000-04-27","2",6.1,4.83,NA,2000,4,27,17
"15551","2000-04-28","2",0.7,4.568,NA,2000,4,28,17
"15552","2000-04-29","2",0.7,3.545,NA,2000,4,29,18
"15553","2000-04-30","2",0.3,2.841,NA,2000,4,30,18
"15554","2000-05-01","2",9.2,2.472,NA,2000,5,1,18
"15555","2000-05-02","2",2.1,3.916,NA,2000,5,2,18
"15556","2000-05-03","2",0,2.797,NA,2000,5,3,18
"15557","2000-05-04","2",1.2,2.254,NA,2000,5,4,18
"15558","2000-05-05","2",3.3,2.293,NA,2000,5,5,18
"15559","2000-05-06","2",0.6,2.002,NA,2000,5,6,19
"15560","2000-05-07","2",11,2.554,NA,2000,5,7,19
"15561","2000-05-08","2",6.3,3.216,NA,2000,5,8,19
"15562","2000-05-09","2",21.8,8.356,NA,2000,5,9,19
"15563","2000-05-10","2",16.2,9.05,NA,2000,5,10,19
"15564","2000-05-11","2",4.8,13.032,NA,2000,5,11,19
"15565","2000-05-12","2",0,6.268,NA,2000,5,12,19
"15566","2000-05-13","2",13,4.929,NA,2000,5,13,20
"15567","2000-05-14","2",1.1,7.572,NA,2000,5,14,20
"15568","2000-05-15","2",0,4.305,NA,2000,5,15,20
"15569","2000-05-16","2",1.6,3.175,NA,2000,5,16,20
"15570","2000-05-17","2",0,2.575,NA,2000,5,17,20
"15571","2000-05-18","2",21.9,5.168,NA,2000,5,18,20
"15572","2000-05-19","2",0,6.058,NA,2000,5,19,20
"15573","2000-05-20","2",0.9,3.692,NA,2000,5,20,21
"15574","2000-05-21","2",0.3,2.935,NA,2000,5,21,21
"15575","2000-05-22","2",0.9,2.49,NA,2000,5,22,21
"15576","2000-05-23","2",0.8,2.195,NA,2000,5,23,21
"15577","2000-05-24","2",22.5,8.473,NA,2000,5,24,21
"15578","2000-05-25","2",6.3,6.094,NA,2000,5,25,21
"15579","2000-05-26","2",0,4.379,NA,2000,5,26,21
"15580","2000-05-27","2",0,3.065,NA,2000,5,27,22
"15581","2000-05-28","2",0,2.395,NA,2000,5,28,22
"15582","2000-05-29","2",0,1.938,NA,2000,5,29,22
"15583","2000-05-30","2",0,1.55,NA,2000,5,30,22
"15584","2000-05-31","2",0,1.221,NA,2000,5,31,22
"15585","2000-06-01","2",0,0.945,NA,2000,6,1,22
"15586","2000-06-02","2",4.6,0.988,NA,2000,6,2,22
"15587","2000-06-03","2",0,0.748,NA,2000,6,3,23
"15588","2000-06-04","2",1.8,0.581,NA,2000,6,4,23
"15589","2000-06-05","2",0,0.555,NA,2000,6,5,23
"15590","2000-06-06","2",19.3,1.184,NA,2000,6,6,23
"15591","2000-06-07","2",3.4,2.634,NA,2000,6,7,23
"15592","2000-06-08","2",1.4,1.384,NA,2000,6,8,23
"15593","2000-06-09","2",0,1.051,NA,2000,6,9,23
"15594","2000-06-10","2",0,0.781,NA,2000,6,10,24
"15595","2000-06-11","2",7.7,0.937,NA,2000,6,11,24
"15596","2000-06-12","2",3.4,1.216,NA,2000,6,12,24
"15597","2000-06-13","2",1.1,1.007,NA,2000,6,13,24
"15598","2000-06-14","2",0,0.85,NA,2000,6,14,24
"15599","2000-06-15","2",0.7,0.822,NA,2000,6,15,24
"15600","2000-06-16","2",0.3,0.72,NA,2000,6,16,24
"15601","2000-06-17","2",9.5,0.861,NA,2000,6,17,25
"15602","2000-06-18","2",2,0.801,NA,2000,6,18,25
"15603","2000-06-19","2",0,0.646,NA,2000,6,19,25
"15604","2000-06-20","2",0,0.435,NA,2000,6,20,25
"15605","2000-06-21","2",5.2,0.371,NA,2000,6,21,25
"15606","2000-06-22","2",3.4,0.456,NA,2000,6,22,25
"15607","2000-06-23","2",0,0.311,NA,2000,6,23,25
"15608","2000-06-24","2",0,0.182,NA,2000,6,24,26
"15609","2000-06-25","2",11.6,0.358,NA,2000,6,25,26
"15610","2000-06-26","2",0,0.469,NA,2000,6,26,26
"15611","2000-06-27","2",0,0.258,NA,2000,6,27,26
"15612","2000-06-28","2",0,0.13,NA,2000,6,28,26
"15613","2000-06-29","2",12.3,0.121,NA,2000,6,29,26
"15614","2000-06-30","2",3.7,0.398,NA,2000,6,30,26
"15615","2000-07-01","2",0,0.272,NA,2000,7,1,27
"15616","2000-07-02","2",0,0.107,NA,2000,7,2,27
"15617","2000-07-03","2",4.9,0.058,NA,2000,7,3,27
"15618","2000-07-04","2",1.2,0.079,NA,2000,7,4,27
"15619","2000-07-05","2",0,0.054,NA,2000,7,5,27
"15620","2000-07-06","2",0,0.03,NA,2000,7,6,27
"15621","2000-07-07","2",0,0.027,NA,2000,7,7,27
"15622","2000-07-08","2",0,0.025,NA,2000,7,8,28
"15623","2000-07-09","2",9.3,0.027,NA,2000,7,9,28
"15624","2000-07-10","2",6.8,0.117,NA,2000,7,10,28
"15625","2000-07-11","2",0,0.061,NA,2000,7,11,28
"15626","2000-07-12","2",0,0.046,NA,2000,7,12,28
"15627","2000-07-13","2",0,0.029,NA,2000,7,13,28
"15628","2000-07-14","2",0.6,0.021,NA,2000,7,14,28
"15629","2000-07-15","2",0.8,0.017,NA,2000,7,15,29
"15630","2000-07-16","2",13.9,0.045,NA,2000,7,16,29
"15631","2000-07-17","2",1.4,0.061,NA,2000,7,17,29
"15632","2000-07-18","2",4.1,0.065,NA,2000,7,18,29
"15633","2000-07-19","2",0,0.061,NA,2000,7,19,29
"15634","2000-07-20","2",0,0.033,NA,2000,7,20,29
"15635","2000-07-21","2",1.9,0.034,NA,2000,7,21,29
"15636","2000-07-22","2",0,0.037,NA,2000,7,22,30
"15637","2000-07-23","2",0,0.015,NA,2000,7,23,30
"15638","2000-07-24","2",0,0.003,NA,2000,7,24,30
"15639","2000-07-25","2",0,0.001,NA,2000,7,25,30
"15640","2000-07-26","2",0.5,0.001,NA,2000,7,26,30
"15641","2000-07-27","2",2.9,0.011,NA,2000,7,27,30
"15642","2000-07-28","2",2,0.02,NA,2000,7,28,30
"15643","2000-07-29","2",36.6,1.257,NA,2000,7,29,31
"15644","2000-07-30","2",1.2,0.796,NA,2000,7,30,31
"15645","2000-07-31","2",2.9,0.477,NA,2000,7,31,31
"15646","2000-08-01","2",0.4,0.338,NA,2000,8,1,31
"15647","2000-08-02","2",1.2,0.272,NA,2000,8,2,31
"15648","2000-08-03","2",0.4,0.238,NA,2000,8,3,31
"15649","2000-08-04","2",0,0.114,NA,2000,8,4,31
"15650","2000-08-05","2",0,0.045,NA,2000,8,5,32
"15651","2000-08-06","2",11.7,0.06,NA,2000,8,6,32
"15652","2000-08-07","2",8.5,0.647,NA,2000,8,7,32
"15653","2000-08-08","2",0,0.38,NA,2000,8,8,32
"15654","2000-08-09","2",3.1,0.209,NA,2000,8,9,32
"15655","2000-08-10","2",3.9,0.192,NA,2000,8,10,32
"15656","2000-08-11","2",23,0.638,NA,2000,8,11,32
"15657","2000-08-12","2",0,1.138,NA,2000,8,12,33
"15658","2000-08-13","2",0,0.414,NA,2000,8,13,33
"15659","2000-08-14","2",15.5,0.744,NA,2000,8,14,33
"15660","2000-08-15","2",0,1.007,NA,2000,8,15,33
"15661","2000-08-16","2",5.8,0.84,NA,2000,8,16,33
"15662","2000-08-17","2",1,0.553,NA,2000,8,17,33
"15663","2000-08-18","2",0.2,0.317,NA,2000,8,18,33
"15664","2000-08-19","2",1.5,0.188,NA,2000,8,19,34
"15665","2000-08-20","2",0,0.113,NA,2000,8,20,34
"15666","2000-08-21","2",0,0.078,NA,2000,8,21,34
"15667","2000-08-22","2",0,0.059,NA,2000,8,22,34
"15668","2000-08-23","2",31.7,1.464,NA,2000,8,23,34
"15669","2000-08-24","2",0.3,2.674,NA,2000,8,24,34
"15670","2000-08-25","2",0,0.706,NA,2000,8,25,34
"15671","2000-08-26","2",0,0.302,NA,2000,8,26,35
"15672","2000-08-27","2",0,0.179,NA,2000,8,27,35
"15673","2000-08-28","2",0,0.108,NA,2000,8,28,35
"15674","2000-08-29","2",0,0.082,NA,2000,8,29,35
"15675","2000-08-30","2",0,0.055,NA,2000,8,30,35
"15676","2000-08-31","2",0,0.041,NA,2000,8,31,35
"15677","2000-09-01","2",0,0.039,NA,2000,9,1,35
"15678","2000-09-02","2",1.1,0.037,NA,2000,9,2,36
"15679","2000-09-03","2",1.6,0.041,NA,2000,9,3,36
"15680","2000-09-04","2",1.7,0.048,NA,2000,9,4,36
"15681","2000-09-05","2",0,0.039,NA,2000,9,5,36
"15682","2000-09-06","2",0,0.034,NA,2000,9,6,36
"15683","2000-09-07","2",0,0.033,NA,2000,9,7,36
"15684","2000-09-08","2",0,0.025,NA,2000,9,8,36
"15685","2000-09-09","2",0,0.023,NA,2000,9,9,37
"15686","2000-09-10","2",0,0.026,NA,2000,9,10,37
"15687","2000-09-11","2",0,0.019,NA,2000,9,11,37
"15688","2000-09-12","2",2.3,0.015,NA,2000,9,12,37
"15689","2000-09-13","2",6.8,0.031,NA,2000,9,13,37
"15690","2000-09-14","2",0.9,0.021,NA,2000,9,14,37
"15691","2000-09-15","2",70.8,9.047,NA,2000,9,15,37
"15692","2000-09-16","2",0,3.051,NA,2000,9,16,38
"15693","2000-09-17","2",0,1.11,NA,2000,9,17,38
"15694","2000-09-18","2",0,0.558,NA,2000,9,18,38
"15695","2000-09-19","2",0,0.389,NA,2000,9,19,38
"15696","2000-09-20","2",0.2,0.323,NA,2000,9,20,38
"15697","2000-09-21","2",1,0.229,NA,2000,9,21,38
"15698","2000-09-22","2",0,0.146,NA,2000,9,22,38
"15699","2000-09-23","2",4.2,0.207,NA,2000,9,23,39
"15700","2000-09-24","2",3.1,0.278,NA,2000,9,24,39
"15701","2000-09-25","2",0,0.188,NA,2000,9,25,39
"15702","2000-09-26","2",0,0.142,NA,2000,9,26,39
"15703","2000-09-27","2",0,0.124,NA,2000,9,27,39
"15704","2000-09-28","2",0,0.121,NA,2000,9,28,39
"15705","2000-09-29","2",0,0.111,NA,2000,9,29,39
"15706","2000-09-30","2",0,0.106,NA,2000,9,30,40
"15707","2000-10-01","2",0,0.1,NA,2000,10,1,40
"15708","2000-10-02","2",0,0.063,NA,2000,10,2,40
"15709","2000-10-03","2",0,0.06,NA,2000,10,3,40
"15710","2000-10-04","2",1.1,0.063,NA,2000,10,4,40
"15711","2000-10-05","2",14.5,0.091,NA,2000,10,5,40
"15712","2000-10-06","2",14.6,1.967,NA,2000,10,6,40
"15713","2000-10-07","2",0.3,0.981,NA,2000,10,7,41
"15714","2000-10-08","2",1.9,0.607,NA,2000,10,8,41
"15715","2000-10-09","2",0,0.516,NA,2000,10,9,41
"15716","2000-10-10","2",1.6,0.452,NA,2000,10,10,41
"15717","2000-10-11","2",0,0.47,NA,2000,10,11,41
"15718","2000-10-12","2",0,0.478,NA,2000,10,12,41
"15719","2000-10-13","2",0,0.392,NA,2000,10,13,41
"15720","2000-10-14","2",0,0.306,NA,2000,10,14,42
"15721","2000-10-15","2",0,0.278,NA,2000,10,15,42
"15722","2000-10-16","2",12.9,0.442,NA,2000,10,16,42
"15723","2000-10-17","2",0,0.87,NA,2000,10,17,42
"15724","2000-10-18","2",26.2,7.067,NA,2000,10,18,42
"15725","2000-10-19","2",0.5,4.99,NA,2000,10,19,42
"15726","2000-10-20","2",0,2.239,NA,2000,10,20,42
"15727","2000-10-21","2",0,1.484,NA,2000,10,21,43
"15728","2000-10-22","2",0,1.053,NA,2000,10,22,43
"15729","2000-10-23","2",0,0.906,NA,2000,10,23,43
"15730","2000-10-24","2",0,0.854,NA,2000,10,24,43
"15731","2000-10-25","2",0,0.768,NA,2000,10,25,43
"15732","2000-10-26","2",0,0.705,NA,2000,10,26,43
"15733","2000-10-27","2",0,0.746,NA,2000,10,27,43
"15734","2000-10-28","2",0.7,0.672,NA,2000,10,28,44
"15735","2000-10-29","2",5,0.621,NA,2000,10,29,44
"15736","2000-10-30","2",1.2,0.682,NA,2000,10,30,44
"15737","2000-10-31","2",0,0.939,NA,2000,10,31,44
"15738","2000-11-01","2",0,1.018,NA,2000,11,1,44
"15739","2000-11-02","2",0,0.823,NA,2000,11,2,44
"15740","2000-11-03","2",0,0.73,NA,2000,11,3,44
"15741","2000-11-04","2",0.7,0.691,NA,2000,11,4,45
"15742","2000-11-05","2",13.6,2.282,NA,2000,11,5,45
"15743","2000-11-06","2",0.7,1.882,NA,2000,11,6,45
"15744","2000-11-07","2",0,1.305,NA,2000,11,7,45
"15745","2000-11-08","2",0,1.082,NA,2000,11,8,45
"15746","2000-11-09","2",0,0.943,NA,2000,11,9,45
"15747","2000-11-10","2",23.1,4.261,NA,2000,11,10,45
"15748","2000-11-11","2",3.1,8.155,NA,2000,11,11,46
"15749","2000-11-12","2",0,3.593,NA,2000,11,12,46
"15750","2000-11-13","2",0.4,2.308,NA,2000,11,13,46
"15751","2000-11-14","2",19.6,5.037,NA,2000,11,14,46
"15752","2000-11-15","2",5.3,9.967,NA,2000,11,15,46
"15753","2000-11-16","2",0,4.396,NA,2000,11,16,46
"15754","2000-11-17","2",3.1,2.915,NA,2000,11,17,46
"15755","2000-11-18","2",0,2.196,NA,2000,11,18,47
"15756","2000-11-19","2",0.3,1.879,NA,2000,11,19,47
"15757","2000-11-20","2",0.8,1.645,NA,2000,11,20,47
"15758","2000-11-21","2",3,1.471,NA,2000,11,21,47
"15759","2000-11-22","2",1,1.339,NA,2000,11,22,47
"15760","2000-11-23","2",0,1.18,NA,2000,11,23,47
"15761","2000-11-24","2",0,1.053,NA,2000,11,24,47
"15762","2000-11-25","2",0,0.967,NA,2000,11,25,48
"15763","2000-11-26","2",15.5,1.131,NA,2000,11,26,48
"15764","2000-11-27","2",6,3.038,NA,2000,11,27,48
"15765","2000-11-28","2",0.1,3.873,NA,2000,11,28,48
"15766","2000-11-29","2",0.7,3.121,NA,2000,11,29,48
"15767","2000-11-30","2",5,2.697,NA,2000,11,30,48
"15768","2000-12-01","2",1,2.085,NA,2000,12,1,48
"15769","2000-12-02","2",0,1.625,NA,2000,12,2,49
"15770","2000-12-03","2",0,1.316,NA,2000,12,3,49
"15771","2000-12-04","2",0,1.251,NA,2000,12,4,49
"15772","2000-12-05","2",0.6,1.181,NA,2000,12,5,49
"15773","2000-12-06","2",0,1.031,NA,2000,12,6,49
"15774","2000-12-07","2",0.5,0.911,NA,2000,12,7,49
"15775","2000-12-08","2",0,0.615,NA,2000,12,8,49
"15776","2000-12-09","2",0,0.489,NA,2000,12,9,50
"15777","2000-12-10","2",0.1,0.482,NA,2000,12,10,50
"15778","2000-12-11","2",0.4,0.618,NA,2000,12,11,50
"15779","2000-12-12","2",20.4,2.638,NA,2000,12,12,50
"15780","2000-12-13","2",0,1.79,NA,2000,12,13,50
"15781","2000-12-14","2",17.1,1.339,NA,2000,12,14,50
"15782","2000-12-15","2",0,1.147,NA,2000,12,15,50
"15783","2000-12-16","2",9,1.183,NA,2000,12,16,51
"15784","2000-12-17","2",59.9,71.578,NA,2000,12,17,51
"15785","2000-12-18","2",15.6,23.402,NA,2000,12,18,51
"15786","2000-12-19","2",2,7.07,NA,2000,12,19,51
"15787","2000-12-20","2",7.2,4.259,NA,2000,12,20,51
"15788","2000-12-21","2",0,3.337,NA,2000,12,21,51
"15789","2000-12-22","2",0,2.794,NA,2000,12,22,51
"15790","2000-12-23","2",0,2.295,NA,2000,12,23,52
"15791","2000-12-24","2",0.1,1.964,NA,2000,12,24,52
"15792","2000-12-25","2",1.1,1.752,NA,2000,12,25,52
"15793","2000-12-26","2",0,1.701,NA,2000,12,26,52
"15794","2000-12-27","2",0,2.097,NA,2000,12,27,52
"15795","2000-12-28","2",0,1.35,NA,2000,12,28,52
"15796","2000-12-29","2",0,1.033,NA,2000,12,29,52
"15797","2000-12-30","2",5.7,0.971,NA,2000,12,30,53
"15798","2000-12-31","2",3.4,0.983,NA,2000,12,31,53
"15799","2001-01-01","2",0.5,0.93,NA,2001,1,1,1
"15800","2001-01-02","2",0,0.923,NA,2001,1,2,1
"15801","2001-01-03","2",0,0.895,NA,2001,1,3,1
"15802","2001-01-04","2",0.7,0.881,NA,2001,1,4,1
"15803","2001-01-05","2",5.2,0.848,NA,2001,1,5,1
"15804","2001-01-06","2",0.8,0.829,NA,2001,1,6,1
"15805","2001-01-07","2",0,0.814,NA,2001,1,7,1
"15806","2001-01-08","2",0,0.767,NA,2001,1,8,2
"15807","2001-01-09","2",1.9,0.753,NA,2001,1,9,2
"15808","2001-01-10","2",1.2,0.712,NA,2001,1,10,2
"15809","2001-01-11","2",0,0.675,NA,2001,1,11,2
"15810","2001-01-12","2",0,0.639,NA,2001,1,12,2
"15811","2001-01-13","2",0,0.609,NA,2001,1,13,2
"15812","2001-01-14","2",0,0.602,NA,2001,1,14,2
"15813","2001-01-15","2",7.6,0.58,NA,2001,1,15,3
"15814","2001-01-16","2",3.9,0.557,NA,2001,1,16,3
"15815","2001-01-17","2",0,0.58,NA,2001,1,17,3
"15816","2001-01-18","2",0,0.523,NA,2001,1,18,3
"15817","2001-01-19","2",3.2,0.525,NA,2001,1,19,3
"15818","2001-01-20","2",0,0.513,NA,2001,1,20,3
"15819","2001-01-21","2",0,0.5,NA,2001,1,21,3
"15820","2001-01-22","2",0,0.462,NA,2001,1,22,4
"15821","2001-01-23","2",0,0.447,NA,2001,1,23,4
"15822","2001-01-24","2",0,0.451,NA,2001,1,24,4
"15823","2001-01-25","2",0,0.455,NA,2001,1,25,4
"15824","2001-01-26","2",0,0.443,NA,2001,1,26,4
"15825","2001-01-27","2",0.9,0.445,NA,2001,1,27,4
"15826","2001-01-28","2",0.9,0.426,NA,2001,1,28,4
"15827","2001-01-29","2",0,0.41,NA,2001,1,29,5
"15828","2001-01-30","2",10.8,0.433,NA,2001,1,30,5
"15829","2001-01-31","2",14.3,0.48,NA,2001,1,31,5
"15830","2001-02-01","2",4,0.487,NA,2001,2,1,5
